customer_id,prod_ca,prod_td,prod_credit_card,prod_app,prod_secured_loan,prod_upl
2471391,1,0,0,1,0,0
2471430,1,0,0,1,0,0
2471445,1,1,1,1,0,0
2402311,1,0,0,1,0,0
2402326,1,0,0,1,0,0
2402347,1,0,0,1,0,0
133538,1,0,0,1,0,0
1257493,1,0,0,1,0,0
2542874,1,0,0,1,0,0
2542946,1,0,0,1,0,0
2542986,1,0,0,1,0,0
2543019,1,0,0,1,0,0
246890,1,0,0,1,0,0
2469064,1,0,0,1,0,0
2469091,1,0,1,1,0,0
2469149,1,0,0,1,0,0
2475348,1,0,0,1,0,0
2475356,1,0,0,1,0,0
2475469,1,0,0,1,0,0
2475521,1,0,0,1,0,0
2475599,1,0,0,1,0,0
247556,0,1,0,1,0,0
2475695,1,0,0,1,0,0
2475702,1,0,0,1,0,0
2475716,1,0,1,1,0,0
2475734,1,0,0,1,0,0
2475742,1,0,0,1,0,0
2475767,1,0,0,1,0,0
2475777,1,0,0,1,0,0
2475788,1,0,0,1,0,0
2475796,1,0,0,1,0,0
2475818,1,0,0,1,0,0
2475835,1,0,0,1,0,0
2475857,1,0,0,1,0,0
2475871,1,1,1,1,0,0
2475882,1,0,1,1,0,0
2475889,1,0,0,1,0,0
2475909,1,0,0,1,0,0
2475915,1,0,1,1,0,0
2475920,1,0,0,1,0,0
2475935,1,0,0,1,0,0
2475945,1,0,0,1,0,0
2475986,1,0,0,1,0,0
2476074,1,0,0,1,0,0
2476137,1,0,0,1,0,0
412308,1,0,0,1,0,0
4123176,1,0,0,1,0,0
4077500,1,0,0,1,0,0
4077510,1,0,0,1,0,0
4077517,1,0,0,1,0,0
4121519,1,0,0,1,0,0
4121520,1,0,0,1,0,0
4121546,1,0,0,1,0,0
2548444,1,0,0,1,0,0
2548450,1,0,0,1,0,0
2502428,1,0,0,1,0,0
2502475,1,0,0,1,0,0
2502488,1,0,0,1,0,0
2498484,1,1,0,1,0,0
2488770,1,0,0,1,0,0
4057046,1,0,0,1,0,0
4057060,1,0,0,1,0,0
4057071,1,0,0,1,0,0
405699,1,0,0,1,0,0
4057087,1,0,0,1,0,0
2481598,1,0,0,1,0,0
2481602,1,0,0,1,0,0
2481629,1,0,0,1,0,0
2481631,1,0,0,1,0,0
2481684,1,0,0,1,0,0
2481785,1,0,0,1,0,0
2481828,0,0,1,1,0,0
2481854,1,0,0,1,0,0
2481891,1,0,0,1,0,0
2481905,1,0,0,1,0,0
2481906,1,0,0,1,0,0
2481926,1,0,0,1,0,0
2481964,1,0,0,1,0,0
2481972,1,0,0,1,0,0
2366443,1,0,0,1,0,0
2366460,1,0,0,1,0,0
2366507,1,0,0,1,0,0
2366517,1,0,1,1,0,0
2366541,1,0,0,1,0,0
2366556,1,0,0,1,0,0
2366631,1,0,0,1,0,0
2366738,1,0,0,1,0,0
2366745,1,0,0,1,0,0
2366767,1,0,0,1,0,0
2366798,1,0,0,1,0,0
236675,1,0,0,1,0,0
2366862,1,0,0,1,0,0
2366869,1,0,0,1,0,0
2366871,1,0,0,1,0,0
236685,1,0,0,1,0,0
2366941,1,0,0,1,0,0
2366962,1,0,0,1,0,0
2367034,1,0,0,1,0,0
2461421,1,0,0,1,0,0
4101231,1,0,0,1,0,0
4101272,1,0,1,1,0,0
2498679,1,0,0,1,0,0
2498714,1,0,0,1,0,0
2504690,1,0,0,1,0,0
2504718,1,0,0,1,0,0
2504748,1,0,1,1,0,0
4066078,1,0,0,1,0,0
406603,1,1,0,1,0,0
4066149,1,0,0,1,0,0
1966534,0,0,1,1,0,0
196645,1,0,0,1,0,0
1966541,1,0,0,1,0,0
1966566,1,0,0,1,0,0
1966576,1,0,0,1,0,0
1966592,1,0,0,1,0,0
1957986,1,0,0,1,0,0
1965282,0,0,1,1,0,0
1965305,1,0,0,1,0,0
1304703,1,0,0,1,0,0
1304806,1,0,0,1,0,0
1304830,1,0,0,1,0,0
1940870,1,0,0,1,0,0
1940877,1,0,0,1,0,0
1940879,1,0,0,1,0,0
1940897,1,0,0,1,0,0
1940899,1,0,0,1,0,0
1940900,1,0,0,1,0,0
1941017,1,0,0,1,0,0
1941035,0,0,1,1,0,0
1941069,1,0,0,1,0,0
1294705,1,0,0,1,0,0
1294726,1,0,0,1,0,0
1294761,1,0,0,1,0,0
1294771,0,0,1,1,0,0
134707,1,0,0,1,0,0
134710,1,0,0,1,0,0
1941113,0,0,1,1,0,0
194111,1,0,0,1,0,0
1339180,0,0,NA,1,0,0
1320994,1,0,0,1,0,0
1327183,0,1,0,1,0,0
140159,1,0,0,1,0,0
1403845,1,0,0,1,0,0
1403856,1,0,0,1,0,0
1403859,1,0,0,1,0,0
1403936,1,0,0,1,0,0
1306690,1,0,0,1,0,0
1306779,1,0,1,1,0,0
1306784,1,0,0,1,0,0
1306799,1,1,0,1,0,0
1286245,1,0,0,1,0,0
1266062,1,0,0,1,0,0
1272071,1,1,1,1,0,0
1361977,1,0,0,1,0,0
1362014,1,0,0,1,0,0
1232586,1,0,0,1,0,0
1232588,1,0,1,1,0,0
1306857,0,1,1,1,0,0
1306861,1,0,0,1,0,0
1306897,1,0,0,1,0,0
1272202,1,0,0,1,0,0
1272244,1,0,0,1,0,0
1272311,1,0,0,1,0,0
1272316,1,0,0,1,0,0
1272369,1,1,0,1,0,0
1272383,0,0,NA,1,0,0
1272401,1,1,0,1,0,0
125274,1,0,0,1,0,0
1252831,1,0,0,1,0,0
1252842,1,0,0,1,0,0
1252874,1,0,0,1,0,0
1252910,1,0,0,1,0,0
125287,1,0,0,1,0,0
1252971,0,0,1,1,0,0
1342425,1,0,0,1,0,0
1342471,1,0,0,1,0,0
1291274,1,0,1,1,0,0
1297293,1,0,0,1,0,0
129730,1,0,0,1,0,0
1317829,1,0,0,1,0,0
1317889,0,0,1,1,0,0
1317935,1,0,0,1,0,0
1317938,1,0,0,1,0,0
131786,1,0,0,1,0,0
1317958,1,0,0,1,0,0
131788,1,0,0,1,0,0
1318040,1,0,0,1,0,0
1318064,1,0,0,1,0,0
1318101,1,0,1,1,0,0
125265,1,0,0,1,0,0
1252754,1,0,0,1,0,0
2488862,1,0,0,1,0,0
2488871,1,0,1,1,0,0
2512909,1,0,0,1,0,0
2513012,1,0,0,1,0,0
2513098,1,0,0,1,0,0
133281,1,0,0,1,0,0
133285,1,1,0,1,0,0
1251426,1,0,0,1,0,0
2421955,1,0,0,1,0,0
2450965,1,0,0,1,0,0
2486243,1,0,0,1,0,0
2486245,1,0,0,1,0,0
2486282,1,0,0,1,0,0
2480586,1,0,0,1,0,0
2480597,0,0,1,1,0,0
2480634,1,0,0,1,0,0
2480649,1,0,0,1,0,0
2480659,1,0,0,1,0,0
2480673,1,0,0,1,0,0
2486745,1,0,0,1,0,0
2486982,1,0,0,1,0,0
2487001,1,0,0,1,0,0
2487002,1,0,0,1,0,0
2487020,0,0,1,1,0,0
2487023,1,0,1,1,0,0
2487032,1,0,0,1,0,0
133472,1,0,0,1,0,0
1340843,1,1,0,1,0,0
1340883,1,0,1,1,0,0
1341006,1,0,0,1,0,0
1341048,0,0,1,1,0,0
1245734,1,0,0,1,0,0
1245753,1,0,0,1,0,0
1245789,1,0,1,1,0,0
1403971,1,0,0,1,0,0
1403999,1,0,0,1,0,0
1404033,0,0,1,1,0,0
1406484,1,0,0,1,0,0
140640,1,0,0,1,0,0
1406526,1,0,0,1,0,0
1406528,1,0,0,1,0,0
140651,1,0,0,1,0,0
1406600,1,0,0,1,0,0
1406612,1,0,0,1,0,0
1406646,1,0,0,1,0,0
1334567,1,0,0,1,0,0
1334609,1,0,0,1,0,0
1334684,1,0,0,1,0,0
1334691,1,0,1,1,0,0
1334701,1,0,0,1,0,0
1334706,0,0,1,1,0,0
1341165,0,1,1,1,0,0
1958047,1,0,0,1,0,0
1958067,1,0,0,1,0,0
1958081,0,1,0,1,0,0
1958104,0,0,1,1,0,0
1958271,1,0,0,1,0,0
1958390,1,0,0,1,0,0
1958409,1,0,0,1,0,0
1304862,1,0,0,1,0,0
1332748,1,0,0,1,0,0
1332819,1,0,0,1,0,0
195801,1,0,0,1,0,0
1958161,1,0,0,1,0,0
1958228,0,0,0,1,0,0
1958414,1,0,0,1,0,0
4106082,1,0,0,1,0,0
4106099,1,0,0,1,0,0
4106118,1,0,0,1,0,0
2504669,1,0,0,1,0,0
2504677,1,0,0,1,0,0
1333059,1,0,0,1,0,0
1333099,1,0,0,1,0,0
133894,0,1,0,1,0,0
2545617,1,0,1,1,0,0
2551686,1,0,1,1,0,0
2551702,1,0,0,1,0,0
2472019,1,0,0,1,0,0
2472071,1,0,0,1,0,0
2472121,1,0,1,1,0,0
2472194,1,0,0,1,0,0
2472203,1,0,0,1,0,0
2472210,1,0,0,1,0,0
2472227,1,0,1,1,0,0
2551776,1,0,0,1,0,0
2551841,1,0,1,1,0,0
2551890,0,0,1,1,0,0
2551905,1,0,0,1,0,0
2551924,1,0,1,1,0,0
3127730,1,0,0,1,0,0
2517171,1,0,1,1,0,0
2517181,1,0,0,1,0,0
2517204,1,0,0,1,0,0
2517206,0,0,NA,1,0,0
255192,0,1,0,1,0,0
2552017,1,0,0,1,0,0
2552019,1,0,1,1,0,0
2543238,1,0,0,1,0,0
2543375,0,1,0,1,0,0
2543400,1,0,0,1,0,0
2472231,1,0,0,1,0,0
2472241,1,0,1,1,0,0
2472259,1,0,0,1,0,0
2472271,1,0,0,1,0,0
2472303,1,0,0,1,0,0
2472362,1,0,0,1,0,0
2494097,1,1,0,1,0,0
2537970,1,1,0,1,0,0
2537982,1,0,0,1,0,0
2537993,1,0,0,1,0,0
252612,1,0,0,1,0,0
2555307,1,0,0,1,0,0
2555318,1,0,0,1,0,0
2555460,1,0,0,1,0,0
4084288,1,0,0,1,0,0
4084299,1,0,0,1,0,0
4089295,1,0,0,1,0,0
4089309,1,0,0,1,0,0
4089324,1,0,0,1,0,0
4089326,1,0,0,1,0,0
4089340,1,0,0,1,0,0
4101018,1,0,1,1,0,0
4101025,0,1,0,1,0,0
4101058,0,0,1,1,0,0
4101091,1,0,1,1,0,0
1263419,1,0,0,1,0,0
1263442,1,0,0,1,0,0
252989,0,1,0,1,0,0
2529993,1,0,0,1,0,0
2530009,1,0,0,1,0,0
2530032,1,0,0,1,0,0
2469933,1,0,0,1,0,0
2469955,1,0,0,1,0,0
4077137,1,0,0,1,0,0
4077184,1,0,0,1,0,0
4077191,1,0,0,1,0,0
4077207,1,0,0,1,0,0
4077209,1,0,0,1,0,0
4077216,1,0,0,1,0,0
4077222,1,0,0,1,0,0
4077242,1,0,0,1,0,0
4077272,1,0,0,1,0,0
4065758,1,0,0,1,0,0
4065761,1,0,0,1,0,0
4105339,1,1,0,1,0,0
4105344,1,0,0,1,0,0
4105368,1,0,0,1,0,0
4105375,1,0,0,1,0,0
4105395,1,0,0,1,0,0
4105403,1,0,0,1,0,0
4105461,0,0,1,1,0,0
4105468,1,0,0,1,0,0
4110603,1,0,0,1,0,0
4110611,1,0,0,1,0,0
4110630,1,0,0,1,0,0
4110669,0,0,1,1,0,0
4110697,1,0,0,1,0,0
4110704,1,0,0,1,0,0
411109,1,1,0,1,0,0
4111187,1,0,1,1,0,0
2476462,1,0,0,1,0,0
2476472,1,0,0,1,0,0
2476489,1,0,0,1,0,0
1337116,1,1,1,1,0,0
133703,0,1,0,1,0,0
1237784,1,0,0,1,0,0
1237804,1,0,1,1,0,0
1237867,1,0,0,1,0,0
1237878,0,1,0,1,0,0
2484885,1,0,0,1,0,0
2484890,1,0,0,1,0,0
2484912,1,0,0,1,0,0
2484935,1,0,0,1,0,0
2484959,1,0,0,1,0,0
2468486,1,0,0,1,0,0
252955,1,0,0,1,0,0
2534878,1,0,0,1,0,0
2534907,1,0,0,1,0,0
2534930,1,0,0,1,0,0
253486,1,1,0,1,0,0
2535007,1,0,0,1,0,0
2468517,1,0,0,1,0,0
2468524,1,0,0,1,0,0
2468567,1,0,0,1,0,0
246848,1,0,0,1,0,0
2468658,1,0,0,1,0,0
2468697,1,0,0,1,0,0
2490976,1,0,0,1,0,0
2491006,1,1,0,1,0,0
2491016,1,0,0,1,0,0
2491059,0,1,0,1,0,0
2491086,1,0,1,1,0,0
249103,1,0,0,1,0,0
2468725,1,0,1,1,0,0
2468737,1,0,0,1,0,0
2468740,1,1,0,1,0,0
2468779,1,0,0,1,0,0
24678,1,0,0,1,0,0
2468801,1,0,0,1,0,0
2468862,1,0,0,1,0,0
2488354,0,0,1,1,0,0
2488381,1,0,0,1,0,0
2488408,1,0,0,1,0,0
2488434,1,0,0,1,0,0
4065075,1,0,0,1,0,0
4065077,0,0,0,1,0,0
4065149,1,0,0,1,0,0
4065161,1,0,0,1,0,0
4065184,1,0,0,1,0,0
4035454,1,0,1,1,0,0
2584605,1,0,0,1,0,0
2584625,1,0,0,1,0,0
3115608,1,0,0,1,0,0
3115670,1,0,0,1,0,0
3115710,1,0,0,1,0,0
2603861,1,0,0,1,0,0
2584688,1,0,0,1,0,0
2584707,1,0,1,1,0,0
2584752,1,0,0,1,0,0
2584757,1,0,0,1,0,0
2584761,1,0,0,1,0,0
2584768,1,0,0,1,0,0
2552795,0,0,NA,1,0,0
2603896,1,0,0,1,0,0
2603989,1,0,0,1,0,0
2604078,1,0,0,1,0,0
2604080,1,0,0,1,0,0
2604082,1,1,0,1,0,0
2604096,1,0,0,1,0,0
4145064,0,0,1,1,0,0
4145077,1,0,0,1,0,0
4145079,1,0,0,1,0,0
4145127,0,0,1,1,0,0
4145210,1,0,0,1,0,0
4145225,1,0,0,1,0,0
2503625,1,0,0,1,0,0
2510274,1,0,0,1,0,0
4622790,1,0,0,1,0,0
4622815,1,0,0,1,0,0
4622839,1,0,0,1,0,0
4622858,1,0,0,1,0,0
4622859,1,0,0,1,0,0
4622872,1,0,1,1,0,0
4622887,1,0,0,1,0,0
4622902,1,0,0,1,0,0
4622907,1,0,0,1,0,0
4622929,1,0,0,1,0,0
4122322,1,0,1,1,0,0
4122325,1,0,0,1,0,0
4122349,0,0,1,1,0,0
4122400,0,0,1,1,0,0
4122401,1,0,0,1,0,0
4122485,1,0,0,1,0,0
1337625,1,0,0,1,0,0
2477807,1,0,0,1,0,0
2477821,1,0,0,1,0,0
2477861,1,0,0,1,0,0
2477907,1,0,0,1,0,0
2007125,1,0,0,1,0,0
2007154,1,0,0,1,0,0
2015223,1,0,0,1,0,0
2015251,1,0,1,1,0,0
2021602,1,0,0,1,0,0
2021655,1,0,0,1,0,0
140412,1,0,0,1,0,0
1404259,1,0,0,1,0,0
1404348,1,0,1,1,0,0
1404372,1,0,0,1,0,0
141066,1,0,0,1,0,0
1389072,1,0,0,1,0,0
138902,0,1,1,1,0,0
1389129,0,0,1,1,0,0
2482479,1,0,0,1,0,0
2482535,1,0,0,1,0,0
2482565,1,0,1,1,0,0
2529626,0,0,1,1,0,0
1383547,1,0,0,1,0,0
1383549,1,1,0,1,0,0
1373247,1,0,0,1,0,0
1373274,0,1,0,1,0,0
137319,1,0,0,1,0,0
1379145,0,1,0,1,0,0
137910,0,1,0,1,0,0
2524586,1,0,0,1,0,0
2483175,1,0,1,1,0,0
252047,1,0,0,1,0,0
2520565,1,0,1,1,0,0
2520571,1,0,0,1,0,0
2520585,1,0,0,1,0,0
2520603,0,1,0,1,0,0
2520616,1,0,0,1,0,0
252053,1,1,0,1,0,0
2520692,1,0,0,1,0,0
2520698,1,0,0,1,0,0
2520736,1,0,0,1,0,0
1408778,1,0,0,1,0,0
1408828,1,0,0,1,0,0
140874,1,0,0,1,0,0
1415657,1,0,0,1,0,0
1382070,0,0,1,1,0,0
131884,1,0,0,1,0,0
1319180,1,0,1,1,0,0
1319206,1,0,0,1,0,0
1319210,1,0,1,1,0,0
131914,1,0,0,1,0,0
1319256,1,0,0,1,0,0
1319287,1,0,0,1,0,0
4101282,1,0,0,1,0,0
4101295,1,0,0,1,0,0
4101296,1,0,0,1,0,0
4101303,1,1,0,1,0,0
4101324,1,0,0,1,0,0
4101436,1,0,0,1,0,0
4101441,1,0,0,1,0,0
4101480,0,0,1,1,0,0
4101503,1,0,0,1,0,0
4101505,1,0,0,1,0,0
4101527,1,0,0,1,0,0
4101531,1,0,0,1,0,0
4101532,1,0,0,1,0,0
4101534,1,0,0,1,0,0
410146,1,0,1,1,0,0
4101564,1,0,0,1,0,0
4101302,1,0,0,1,0,0
4101320,1,0,0,1,0,0
4101323,1,0,1,1,0,0
4101351,1,0,0,1,0,0
4101366,1,0,0,1,0,0
4101369,1,0,0,1,0,0
4101373,1,0,0,1,0,0
4101386,1,0,0,1,0,0
4101394,1,0,0,1,0,0
4101408,1,0,0,1,0,0
4101422,1,0,0,1,0,0
4101424,1,0,0,1,0,0
410134,0,1,0,1,0,0
4101444,1,0,0,1,0,0
4101449,1,0,0,1,0,0
4101451,1,0,0,1,0,0
4101462,1,0,0,1,0,0
4069413,0,0,1,1,0,0
4069426,1,0,0,1,0,0
406934,1,0,0,1,0,0
4069433,1,0,0,1,0,0
4069450,1,0,0,1,0,0
406221,1,0,0,1,0,0
4062351,1,0,0,1,0,0
4062368,0,0,1,1,0,0
4055973,1,0,0,1,0,0
405591,1,0,0,1,0,0
4065783,1,0,0,1,0,0
4065799,0,0,1,1,0,0
4065805,1,0,0,1,0,0
4065807,1,0,0,1,0,0
4065839,1,1,0,1,0,0
4089308,1,0,0,1,0,0
4089329,1,0,0,1,0,0
4089337,1,0,0,1,0,0
4056023,1,0,0,1,0,0
4056034,1,0,0,1,0,0
4084211,1,0,0,1,0,0
4084251,1,0,0,1,0,0
250246,0,1,0,1,0,0
2502564,1,0,0,1,0,0
4089384,1,0,0,1,0,0
4089416,1,0,1,1,0,0
2465122,1,0,0,1,0,0
2465163,1,0,0,1,0,0
2465177,1,0,0,1,0,0
2465184,1,0,0,1,0,0
2465186,1,0,0,1,0,0
2465256,1,0,0,1,0,0
2548290,1,0,0,1,0,0
2548304,1,0,0,1,0,0
2548339,1,0,0,1,0,0
2548360,1,0,0,1,0,0
1288873,1,0,0,1,0,0
1352036,1,0,0,1,0,0
1352070,1,0,0,1,0,0
12448,1,0,0,1,0,0
1245839,1,0,0,1,0,0
1245856,1,0,1,1,0,0
1343186,1,0,0,1,0,0
1344751,1,0,0,1,0,0
1344774,1,0,0,1,0,0
1219328,1,0,0,1,0,0
1219339,1,0,1,1,0,0
1219354,1,0,1,1,0,0
1219361,1,0,0,1,0,0
1219366,1,0,0,1,0,0
1219378,1,0,1,1,0,0
1219396,1,0,0,1,0,0
1219399,1,0,0,1,0,0
1219412,1,0,0,1,0,0
1219419,1,0,0,1,0,0
1219454,1,0,0,1,0,0
1219455,1,0,1,1,0,0
1219481,1,0,0,1,0,0
1219512,1,0,1,1,0,0
1219516,1,0,1,1,0,0
1219519,1,0,1,1,0,0
1219521,1,0,1,1,0,0
1219536,1,0,0,1,0,0
1219557,1,0,0,1,0,0
1219564,1,0,0,1,0,0
1219590,1,0,0,1,0,0
1219606,1,0,0,1,0,0
1219623,1,0,0,1,0,0
1219635,1,0,0,1,0,0
1219651,1,0,1,1,0,0
1219662,1,0,0,1,0,0
1219674,1,0,0,1,0,0
1346928,1,0,0,1,0,0
1398646,1,0,0,1,0,0
1318098,1,0,0,1,0,0
1318131,0,1,1,1,0,0
1245943,1,0,0,1,0,0
124590,1,0,0,1,0,0
1407187,1,0,0,1,0,0
140246,0,1,0,1,0,0
252455,1,1,0,1,0,0
2524703,1,0,0,1,0,0
2524765,1,0,0,1,0,0
3080075,1,0,0,1,0,0
3176801,1,0,0,1,0,0
3176810,1,0,0,1,0,0
2611283,1,0,1,1,0,0
2611294,0,0,1,1,0,0
2611345,1,1,1,1,0,0
2611404,1,0,0,1,0,0
2560120,1,0,0,1,0,0
2560193,1,0,0,1,0,0
2560242,1,0,0,1,0,0
2560262,1,0,0,1,0,0
2560304,1,0,0,1,0,0
2560318,1,0,0,1,0,0
256023,0,1,0,1,0,0
2560372,1,0,0,1,0,0
2560412,1,0,0,1,0,0
2560451,1,0,0,1,0,0
2560510,1,0,0,1,0,0
2560519,1,0,0,1,0,0
2560521,1,0,0,1,0,0
2560522,1,0,0,1,0,0
4603318,1,0,0,1,0,0
4603348,1,0,0,1,0,0
4603393,1,0,0,1,0,0
4603399,1,0,0,1,0,0
4603444,1,0,0,1,0,0
4603450,1,0,0,1,0,0
4603482,1,0,0,1,0,0
4603483,1,0,0,1,0,0
4603497,1,0,0,1,0,0
4603514,1,0,0,1,0,0
4608575,1,0,0,1,0,0
2560622,1,0,0,1,0,0
2560682,1,0,0,1,0,0
2560697,1,0,0,1,0,0
2560719,1,1,0,1,0,0
2560768,1,0,0,1,0,0
2560878,1,0,0,1,0,0
2521627,1,0,0,1,0,0
4608592,1,0,0,1,0,0
460851,1,0,0,1,0,0
4608632,1,0,0,1,0,0
460856,1,0,0,1,0,0
4608652,1,0,0,1,0,0
4608662,1,0,0,1,0,0
4608690,1,0,0,1,0,0
4608726,1,0,1,1,0,0
4082661,0,0,1,1,0,0
4082688,1,0,0,1,0,0
4087964,1,0,0,1,0,0
4087992,1,0,0,1,0,0
4088016,0,0,1,1,0,0
1960057,1,0,0,1,0,0
1960062,1,0,0,1,0,0
1960078,1,0,0,1,0,0
1960081,1,0,0,1,0,0
196000,0,1,0,1,0,0
1960104,1,0,0,1,0,0
1331556,0,1,0,1,0,0
1337653,1,0,0,1,0,0
1331119,1,0,0,1,0,0
1331134,1,0,0,1,0,0
133110,1,0,0,1,0,0
1331256,1,0,1,1,0,0
1331282,1,0,0,1,0,0
1394415,1,0,0,1,0,0
1322798,1,0,0,1,0,0
1322802,1,0,0,1,0,0
1322829,1,0,0,1,0,0
1949121,1,0,0,1,0,0
194908,1,1,1,1,0,0
1949213,0,1,0,1,0,0
1949268,1,0,0,1,0,0
1310368,1,0,0,1,0,0
1310401,0,0,1,1,0,0
1949316,1,0,0,1,0,0
1949397,1,0,0,1,0,0
194932,1,0,0,1,0,0
1949413,0,0,1,1,0,0
1949437,1,0,0,1,0,0
1959745,1,0,0,1,0,0
1959787,1,0,0,1,0,0
1337384,1,0,0,1,0,0
1959820,1,0,0,1,0,0
2025083,1,0,1,1,0,0
2025114,1,0,0,1,0,0
2025134,0,1,0,1,0,0
2025135,1,0,0,1,0,0
2025140,1,0,0,1,0,0
2025262,1,0,0,1,0,0
2025314,1,0,0,1,0,0
195976,0,1,0,1,0,0
1252855,1,0,0,1,0,0
4123340,1,0,0,1,0,0
4123369,1,0,0,1,0,0
4123402,1,0,0,1,0,0
410657,0,0,1,1,0,0
4106664,1,0,0,1,0,0
4106673,1,0,0,1,0,0
4106699,1,0,1,1,0,0
4106701,1,0,1,1,0,0
4097678,1,0,0,1,0,0
2511250,1,0,0,1,0,0
1319023,1,0,0,1,0,0
1319091,1,0,0,1,0,0
1319208,0,0,1,1,0,0
4101687,1,0,0,1,0,0
3133739,1,0,0,1,0,0
3133748,1,0,0,1,0,0
3133753,1,0,0,1,0,0
3092762,1,0,0,1,0,0
2504589,1,0,0,1,0,0
2504591,1,0,0,1,0,0
2504661,1,0,0,1,0,0
2551475,1,0,0,1,0,0
1282080,1,0,0,1,0,0
1324034,1,0,0,1,0,0
1324079,1,0,0,1,0,0
1324084,1,0,0,1,0,0
1324099,1,0,0,1,0,0
1326300,1,0,0,1,0,0
1326302,1,0,0,1,0,0
1326374,1,0,1,1,0,0
1326421,1,0,0,1,0,0
1326448,1,0,0,1,0,0
1326461,1,0,0,1,0,0
1319311,0,0,1,1,0,0
1366016,1,0,0,1,0,0
1386134,1,0,0,1,0,0
1386158,1,0,0,1,0,0
1386161,1,0,0,1,0,0
1399678,0,0,1,1,0,0
1366065,1,0,0,1,0,0
1408848,1,0,0,1,0,0
1412810,1,0,0,1,0,0
1401629,1,0,0,1,0,0
140155,1,0,0,1,0,0
1401703,1,0,0,1,0,0
140166,1,0,0,1,0,0
1412901,1,0,0,1,0,0
1412903,0,0,1,1,0,0
1412961,1,0,0,1,0,0
1412972,1,0,1,1,0,0
1413056,1,0,0,1,0,0
1399759,1,0,0,1,0,0
139969,1,1,0,1,0,0
1399796,1,0,0,1,0,0
1413531,1,0,0,1,0,0
1413586,1,0,0,1,0,0
1420534,1,0,0,1,0,0
1405940,1,0,0,1,0,0
1405952,1,0,0,1,0,0
1405957,1,0,0,1,0,0
1405967,0,1,0,1,0,0
1406095,0,1,0,1,0,0
2476143,1,0,0,1,0,0
2476154,1,0,1,1,0,0
2476164,1,0,0,1,0,0
2476210,1,0,1,1,0,0
2482087,1,0,0,1,0,0
133599,1,0,0,1,0,0
1336093,1,0,0,1,0,0
133601,1,0,0,1,0,0
1336103,1,0,0,1,0,0
1336169,1,0,0,1,0,0
1332170,1,0,0,1,0,0
133209,1,0,0,1,0,0
1338180,1,0,0,1,0,0
1358952,0,0,1,1,0,0
1358996,1,0,0,1,0,0
1359017,0,1,0,1,0,0
1359019,0,0,1,1,0,0
1359092,1,0,1,1,0,0
128208,0,1,0,1,0,0
1282273,1,0,0,1,0,0
1282308,1,0,0,1,0,0
1302373,0,0,1,1,0,0
1302375,1,0,1,1,0,0
1308304,1,0,0,1,0,0
1308338,1,0,0,1,0,0
1308342,1,0,0,1,0,0
1374980,1,0,0,1,0,0
1381427,1,0,1,1,0,0
1381432,1,0,0,1,0,0
1380894,1,0,0,1,0,0
1380906,1,0,1,1,0,0
1380916,1,0,0,1,0,0
1381047,1,0,1,1,0,0
138100,0,1,0,1,0,0
1381127,1,1,0,1,0,0
1381129,1,0,0,1,0,0
1381135,0,0,0,1,0,0
1385077,0,1,0,1,0,0
3121817,1,0,0,1,0,0
3121841,1,0,0,1,0,0
248508,0,1,0,1,0,0
2485175,1,0,0,1,0,0
2485185,1,0,0,1,0,0
2485202,1,0,0,1,0,0
2485217,1,0,0,1,0,0
2485251,1,0,0,1,0,0
2485271,1,0,0,1,0,0
2501364,1,0,0,1,0,0
2501383,1,0,0,1,0,0
3121844,1,0,0,1,0,0
3121901,1,0,0,1,0,0
3121980,1,0,0,1,0,0
312190,1,0,0,1,0,0
3143169,0,0,NA,1,0,0
3092707,1,0,1,1,0,0
3127109,0,0,0,1,0,0
2501392,1,0,0,1,0,0
2506922,1,0,0,1,0,0
2506977,1,0,0,1,0,0
2506980,1,0,0,1,0,0
2506999,1,1,0,1,0,0
2485476,1,0,0,1,0,0
2485486,1,0,0,1,0,0
2485504,1,0,0,1,0,0
2485529,1,0,1,1,0,0
2485530,1,1,0,1,0,0
2485532,1,0,0,1,0,0
2485539,1,0,0,1,0,0
2485549,1,0,0,1,0,0
2485557,1,0,0,1,0,0
3127150,1,0,1,1,0,0
3127157,0,1,0,1,0,0
3127161,1,0,0,1,0,0
3127167,1,0,0,1,0,0
3127271,0,1,0,1,0,0
3127298,1,0,0,1,0,0
3127325,1,0,0,1,0,0
3127336,1,0,0,1,0,0
2507029,1,0,0,1,0,0
2507172,1,0,0,1,0,0
2485292,1,0,0,1,0,0
4080410,1,0,0,1,0,0
4036629,0,0,1,1,0,0
4036670,1,0,0,1,0,0
4036720,1,0,1,1,0,0
405316,1,0,0,1,0,0
4053277,1,0,0,1,0,0
4019993,1,0,1,1,0,0
4020005,1,0,0,1,0,0
4020007,1,0,0,1,0,0
4020025,1,0,0,1,0,0
4020034,1,0,0,1,0,0
4020068,1,0,0,1,0,0
4020071,1,0,0,1,0,0
4020073,1,0,0,1,0,0
40191,0,1,0,1,0,0
4058708,1,0,0,1,0,0
4058724,1,0,0,1,0,0
4058735,1,0,0,1,0,0
4061146,1,0,0,1,0,0
406109,1,0,0,1,0,0
4061183,1,0,0,1,0,0
459778,1,0,0,1,0,0
4597889,1,0,0,1,0,0
4597902,1,0,0,1,0,0
4597914,1,0,0,1,0,0
4597919,1,0,0,1,0,0
