"customer_id","segment","province_city"
1094575,"Regular","NGHE AN"
1666791,"Regular","HA NOI"
1756967,"Regular","BAC NINH"
1756982,"Regular","DA NANG"
1782798,"Regular","HA NOI"
1782799,"Regular","HA NOI"
1782822,"Regular","HO CHI MINH"
178274,"Regular","BINH DINH"
1782839,"Regular","HO CHI MINH"
1782880,"Regular","HA NOI"
178285,"Regular","BINH DINH"
4400141,"Regular","HA NOI"
4400154,"Regular","HO CHI MINH"
4400170,"Regular","NAM DINH"
4400201,"Regular","No Info"
4400208,"Regular","No Info"
4400228,"Regular","No Info"
4400260,"Regular","QUANG NINH"
4400267,"Regular","No Info"
4400275,"Regular","No Info"
4400281,"Regular","HA NOI"
4400283,"Regular","No Info"
4400294,"Regular","No Info"
4400342,"Regular","HA NOI"
4400354,"Regular","No Info"
4400362,"Regular","QUANG NINH"
4400369,"Regular","HO CHI MINH"
4400374,"Regular","No Info"
4400441,"Regular","HO CHI MINH"
4400479,"Regular","HO CHI MINH"
4468608,"Regular","No Info"
4468620,"Regular","HA NOI"
4468653,"Regular","No Info"
4468662,"Regular","No Info"
4468697,"Regular","HA NOI"
4468735,"Regular","HO CHI MINH"
4468749,"Regular","AN GIANG"
3880303,"Regular","HO CHI MINH"
1159837,"Regular","HO CHI MINH"
1159866,"Regular","HO CHI MINH"
1159873,"Regular","HO CHI MINH"
3965514,"Regular","HA NOI"
3965520,"Regular","HA NOI"
3965543,"Regular","HA NOI"
3965567,"Regular","HO CHI MINH"
3965577,"Regular","HO CHI MINH"
3965578,"Regular","No Info"
3965582,"Regular","HO CHI MINH"
3965587,"Regular","HO CHI MINH"
3965606,"Regular","HO CHI MINH"
3965616,"Regular","HO CHI MINH"
3965624,"Regular","HO CHI MINH"
3880674,"Regular","HA NOI"
3960862,"Regular","QUANG NINH"
3960883,"Regular","AN GIANG"
3960889,"Regular","NGHE AN"
3858696,"Regular","No Info"
3858765,"Regular","No Info"
3858814,"Regular","No Info"
3858850,"Regular","No Info"
3847737,"Regular","HAI DUONG"
384766,"Regular","HO CHI MINH"
3847781,"Regular","HO CHI MINH"
3847810,"Regular","BINH DUONG"
3847828,"Regular","No Info"
384781,"Regular","HO CHI MINH"
3852824,"Regular","HO CHI MINH"
3852882,"Regular","HAI PHONG"
3917685,"Regular","No Info"
391760,"Regular","NAM DINH"
3917754,"Regular","HA NOI"
3917795,"Regular","AN GIANG"
2929960,"Regular","No Info"
3906505,"Regular","VINH LONG"
3906538,"Regular","NAM DINH"
3906545,"Regular","HA NOI"
3859140,"Regular","HA NOI"
3874139,"Regular","HA NOI"
3874152,"Regular","CAN THO"
3874194,"Regular","TIEN GIANG"
3874202,"Regular","DA NANG"
3874231,"Regular","HO CHI MINH"
3874247,"Regular","HO CHI MINH"
3874258,"Regular","No Info"
3874277,"Regular","HA NOI"
3874279,"Regular","HO CHI MINH"
2376280,"Regular","HA NOI"
2376282,"Regular","GIA LAI"
2376299,"Regular","HO CHI MINH"
3912147,"Regular","HO CHI MINH"
3912150,"Regular","HO CHI MINH"
3912152,"Regular","HO CHI MINH"
3912159,"Regular","HO CHI MINH"
3912161,"Regular","HO CHI MINH"
3935701,"Regular","HA NOI"
3953120,"Regular","No Info"
3953122,"Regular","BAC GIANG"
3953145,"Regular","NAM DINH"
3953151,"Regular","NAM DINH"
4413529,"Regular","HO CHI MINH"
4413534,"Regular","No Info"
4413535,"Regular","HO CHI MINH"
4413545,"Regular","HA NOI"
4413582,"Regular","HO CHI MINH"
441351,"Regular","BINH THUAN"
4332069,"Regular","BINH DUONG"
4332075,"Regular","HA NOI"
4332081,"Regular","AN GIANG"
4332088,"Regular","TIEN GIANG"
4332095,"Regular","THANH HOA"
4332108,"Regular","DONG THAP"
433202,"Regular","DA NANG"
4332111,"Regular","DONG THAP"
442115,"Regular","VINH PHUC"
4421262,"Regular","No Info"
4421270,"Regular","HA NOI"
4421277,"Regular","HA NOI"
4421313,"Regular","BINH DUONG"
4421323,"Regular","HO CHI MINH"
4421337,"Regular","HO CHI MINH"
4360407,"Regular","HA NOI"
4360427,"Regular","HAI PHONG"
4360433,"Regular","TIEN GIANG"
436035,"Regular","HO CHI MINH"
4360445,"Regular","DA LAT"
4360458,"Regular","HA NOI"
4360465,"Regular","DONG THAP"
4360471,"Regular","AN GIANG"
4360474,"Regular","HA NOI"
4360491,"Regular","DONG THAP"
4360515,"Regular","DONG THAP"
4360520,"Regular","VINH LONG"
4360529,"Regular","HAI DUONG"
4360546,"Regular","BAC NINH"
4360550,"Regular","BINH DUONG"
4360560,"Regular","HO CHI MINH"
4360564,"Regular","THUA THIEN HUE"
1107090,"Regular","QUANG NINH"
1107107,"Regular","HA NOI"
1127333,"Regular","HO CHI MINH"
1127348,"Regular","HO CHI MINH"
1127352,"Regular","QUANG NINH"
1127366,"Regular","HO CHI MINH"
1127368,"Regular","HO CHI MINH"
1151512,"Regular","HA NOI"
1151554,"Regular","HO CHI MINH"
1151555,"Regular","HA NOI"
1151570,"Regular","CAN THO"
1127383,"Regular","HO CHI MINH"
1127407,"Regular","HO CHI MINH"
1127411,"Regular","HO CHI MINH"
1127443,"Regular","HA NOI"
1133006,"Regular","HA NOI"
113294,"Regular","HA NOI"
1151402,"Regular","HA NOI"
1151408,"Regular","HO CHI MINH"
3852245,"Regular","No Info"
3852246,"Regular","HA NOI"
2338341,"Regular","HA NOI"
2338365,"Regular","No Info"
2404825,"Regular","HO CHI MINH"
2404859,"Regular","THANH HOA"
2404865,"Regular","DONG NAI"
2410744,"Regular","HA NOI"
2958839,"Regular","No Info"
2963590,"Regular","HO CHI MINH"
2963615,"Regular","QUANG NINH"
1125256,"Regular","HA NOI"
1125277,"Regular","HA NOI"
1125278,"Regular","HA NOI"
1113179,"Regular","THUA THIEN HUE"
1113251,"Regular","NGHE AN"
1113302,"Regular","HA NOI"
1113308,"Regular","HO CHI MINH"
1113311,"Regular","HO CHI MINH"
1113340,"Regular","HO CHI MINH"
1113349,"Regular","HA NOI"
1113354,"Regular","HA NOI"
1181175,"Regular","HA NOI"
1181188,"Regular","HA NOI"
1218436,"Regular","HO CHI MINH"
121836,"Regular","HO CHI MINH"
1218489,"Regular","HO CHI MINH"
1231381,"Regular","HA NOI"
1231428,"Regular","NGHE AN"
1231443,"Regular","HA NOI"
124860,"Regular","HO CHI MINH"
1248715,"Regular","HA TINH"
1231707,"Regular","HA NOI"
1231760,"Regular","HO CHI MINH"
1231774,"Regular","HAI PHONG"
1231805,"Regular","HO CHI MINH"
1231867,"Regular","HO CHI MINH"
123183,"Regular","HA NOI"
1232005,"Regular","BAC GIANG"
1232012,"Regular","HA NOI"
123195,"Regular","HO CHI MINH"
1147876,"Regular","CAN THO"
1147884,"Regular","HA NOI"
1147897,"Regular","QUANG NAM"
1147913,"Regular","HA NOI"
1232032,"Regular","HO CHI MINH"
1232045,"Regular","HO CHI MINH"
1232070,"Regular","HA NOI"
1232102,"Regular","HA NOI"
1238164,"Regular","HA NOI"
1238190,"Regular","VINH LONG"
1238234,"Regular","HA NOI"
1238236,"Regular","HA NOI"
1183886,"Regular","HA NOI"
1174956,"Regular","THAI NGUYEN"
117489,"Regular","HA NOI"
1231638,"Regular","HA NOI"
1231710,"Regular","HO CHI MINH"
1231723,"Regular","VINH LONG"
1231761,"Regular","HO CHI MINH"
123170,"Regular","HO CHI MINH"
1231907,"Regular","DA NANG"
1231920,"Regular","HA NOI"
123188,"Regular","HA NOI"
1231973,"Regular","HA NOI"
1231979,"Regular","VINH LONG"
124872,"Regular","HO CHI MINH"
1248832,"Regular","HA NOI"
1248881,"Regular","HA NOI"
1248897,"Regular","HA NOI"
1222031,"Regular","HO CHI MINH"
1222053,"Regular","HO CHI MINH"
1157120,"Regular","HO CHI MINH"
1157144,"Regular","HO CHI MINH"
1157146,"Regular","HO CHI MINH"
1240416,"Regular","HO CHI MINH"
1240444,"Regular","HO CHI MINH"
1240446,"Regular","HA NOI"
124036,"Regular","HO CHI MINH"
1240471,"Regular","HO CHI MINH"
1218379,"Regular","HO CHI MINH"
1218399,"Regular","HA NOI"
1660125,"Regular","QUANG TRI"
166004,"Regular","HA NOI"
166008,"Regular","HO CHI MINH"
1666020,"Regular","HA NOI"
1666039,"Regular","HO CHI MINH"
1666045,"Regular","DA NANG"
1157304,"Regular","HA NOI"
1157418,"Regular","HA NOI"
1186311,"Regular","NGHE AN"
1186346,"Regular","HA NOI"
1186390,"Regular","AN GIANG"
1186493,"Regular","DONG NAI"
1186548,"Regular","PHU THO"
1235281,"Regular","HO CHI MINH"
1183544,"Regular","HA NOI"
1183576,"Regular","HAI PHONG"
1183628,"Regular","KIEN GIANG"
1175145,"Regular","HA NOI"
1175147,"Regular","HA NOI"
1175152,"Regular","HA NOI"
1175158,"Regular","HA NOI"
1175185,"Regular","HO CHI MINH"
1175198,"Regular","HA NOI"
1175213,"Regular","DONG THAP"
1175219,"Regular","HA NOI"
1175222,"Regular","HA NOI"
1175138,"Regular","HA NOI"
1175171,"Regular","HO CHI MINH"
1175193,"Regular","HAI PHONG"
1155448,"Regular","HA NOI"
1155495,"Regular","HA NOI"
1679241,"Regular","HA NOI"
1679252,"Regular","HO CHI MINH"
1088652,"Regular","HA NOI"
117133,"Regular","NHA TRANG"
1171490,"Regular","HA NOI"
1171591,"Regular","HO CHI MINH"
1177432,"Regular","HA NOI"
1171336,"Regular","HOA BINH"
1171350,"Regular","THAI BINH"
1228960,"Regular","HO CHI MINH"
1228986,"Regular","HA NOI"
1229019,"Regular","HO CHI MINH"
122899,"Regular","HO CHI MINH"
1229101,"Regular","HO CHI MINH"
1229111,"Regular","HO CHI MINH"
1157911,"Regular","HA NOI"
1157912,"Regular","HA NOI"
3866865,"Regular","HO CHI MINH"
3873299,"Regular","HAI PHONG"
3873303,"Regular","HAI PHONG"
3873305,"Regular","HAI PHONG"
3873320,"Regular","BAC GIANG"
3873330,"Regular","HA NOI"
3873339,"Regular","QUANG NINH"
3873353,"Regular","No Info"
3873375,"Regular","NAM DINH"
3873382,"Regular","No Info"
3873389,"Regular","No Info"
3873397,"Regular","No Info"
3861333,"Regular","HA NOI"
3861344,"Regular","DA NANG"
38604,"Regular","HA NOI"
3861419,"Regular","HA NOI"
3861482,"Regular","KIEN GIANG"
3861513,"Regular","No Info"
3901065,"Regular","HA NOI"
3901076,"Regular","No Info"
3901078,"Regular","HA NOI"
3901114,"Regular","HA NOI"
3906201,"Regular","HO CHI MINH"
3867521,"Regular","No Info"
3867539,"Regular","No Info"
3872856,"Regular","BINH DUONG"
3872858,"Regular","BINH DUONG"
3872861,"Regular","BINH DUONG"
3872863,"Regular","BINH DUONG"
3861819,"Regular","HO CHI MINH"
3861820,"Regular","HO CHI MINH"
3866861,"Regular","No Info"
3866966,"Regular","HA NOI"
3873405,"Regular","BAC GIANG"
3873426,"Regular","No Info"
3873432,"Regular","BAC GIANG"
3873450,"Regular","BINH DUONG"
3874743,"Regular","HO CHI MINH"
3874753,"Regular","VINH PHUC"
3874755,"Regular","No Info"
3874767,"Regular","BINH DUONG"
3874769,"Regular","AN GIANG"
387469,"Regular","THANH HOA"
3876240,"Regular","NHA TRANG"
3872871,"Regular","HO CHI MINH"
3872891,"Regular","No Info"
387281,"Regular","HA NOI"
3872903,"Regular","No Info"
3872919,"Regular","No Info"
3872954,"Regular","No Info"
3872966,"Regular","No Info"
3872981,"Regular","HO CHI MINH"
3873015,"Regular","NAM DINH"
391591,"Regular","THANH HOA"
3916000,"Regular","NHA TRANG"
3916019,"Regular","HO CHI MINH"
3955195,"Regular","HA NOI"
3955218,"Regular","HA NOI"
3952098,"Regular","THUA THIEN HUE"
3952106,"Regular","DA NANG"
3952125,"Regular","HO CHI MINH"
395701,"Regular","NHA TRANG"
3861582,"Regular","No Info"
38606,"Regular","HA NOI"
3861641,"Regular","No Info"
3861684,"Regular","No Info"
386163,"Regular","BINH DINH"
1160768,"Regular","HA NOI"
1160778,"Regular","HOA BINH"
1160781,"Regular","HOA BINH"
1160788,"Regular","HOA BINH"
1160797,"Regular","HOA BINH"
1160798,"Regular","HOA BINH"
1160804,"Regular","HOA BINH"
1160860,"Regular","HO CHI MINH"
1160893,"Regular","HO CHI MINH"
1126847,"Regular","HA NOI"
1126853,"Regular","HA NOI"
1126876,"Regular","HA NOI"
11259,"Regular","HO CHI MINH"
1163923,"Regular","HO CHI MINH"
1139939,"Regular","HA NOI"
1245366,"Regular","HA NOI"
116211,"Regular","HAI PHONG"
174458,"Regular","THANH HOA"
1130853,"Regular","HA NOI"
113077,"Regular","HO CHI MINH"
1130867,"Regular","HO CHI MINH"
1130871,"Regular","NAM DINH"
1130900,"Regular","VINH PHUC"
1763808,"Regular","HO CHI MINH"
1763847,"Regular","HO CHI MINH"
1769424,"Regular","HA NOI"
174897,"Regular","HO CHI MINH"
174906,"Regular","HA NOI"
1749175,"Regular","HA NOI"
1749184,"Regular","HO CHI MINH"
1817555,"Regular","HO CHI MINH"
1817680,"Regular","HA NOI"
1153713,"Regular","HAI PHONG"
1153786,"Regular","CAN THO"
115370,"Regular","HA NOI"
1153846,"Regular","HO CHI MINH"
1121231,"Regular","HA NOI"
1121255,"Regular","HA TINH"
1121257,"Regular","THUA THIEN HUE"
1127113,"Regular","HA NOI"
2363446,"Regular","NGHE AN"
2363512,"Regular","PHU THO"
2363564,"Regular","HA NOI"
2338616,"Regular","HA NOI"
2984839,"Regular","HA NOI"
2984854,"Regular","No Info"
2984928,"Regular","DONG THAP"
2984967,"Regular","No Info"
29840,"Regular","QUANG NINH"
2984991,"Regular","No Info"
2985053,"Regular","No Info"
2985059,"Regular","HA NOI"
2984908,"Regular","HO CHI MINH"
2984941,"Regular","DONG THAP"
2985026,"Regular","No Info"
2985075,"Regular","HA NOI"
2985093,"Regular","HA NOI"
2985163,"Regular","No Info"
2985171,"Regular","HO CHI MINH"
2363567,"Regular","HA NOI"
2363612,"Regular","HO CHI MINH"
2363635,"Regular","BAC GIANG"
2363647,"Regular","BAC GIANG"
2363658,"Regular","THAI BINH"
236359,"Regular","HO CHI MINH"
2363698,"Regular","No Info"
2363733,"Regular","HA NOI"
2966796,"Regular","HA NOI"
2966800,"Regular","HA NOI"
2966802,"Regular","No Info"
2966867,"Regular","LONG AN"
2966888,"Regular","HA NOI"
2966904,"Regular","No Info"
2966917,"Regular","No Info"
2966919,"Regular","No Info"
118708,"Regular","KIEN GIANG"
1187172,"Regular","THAI BINH"
118724,"Regular","HO CHI MINH"
1187434,"Regular","HA NOI"
1193617,"Regular","HA NOI"
1193638,"Regular","HA NOI"
1193654,"Regular","QUANG TRI"
1193710,"Regular","HO CHI MINH"
1193420,"Regular","HO CHI MINH"
1193422,"Regular","HA NOI"
1193442,"Regular","HO CHI MINH"
1193480,"Regular","HO CHI MINH"
1193573,"Regular","THANH HOA"
3965510,"Regular","HA NOI"
4434172,"Regular","HA NOI"
4434196,"Regular","VINH PHUC"
4434221,"Regular","HA NOI"
4434230,"Regular","HA NOI"
4434246,"Regular","HAI PHONG"
4434262,"Regular","HO CHI MINH"
4434277,"Regular","HA NOI"
4434279,"Regular","BINH DUONG"
4434280,"Regular","HO CHI MINH"
4434294,"Regular","BINH DUONG"
1159928,"Regular","HO CHI MINH"
11500,"Regular","HO CHI MINH"
1150999,"Regular","HO CHI MINH"
115093,"Regular","HAI DUONG"
1151020,"Regular","HO CHI MINH"
1151054,"Regular","HO CHI MINH"
1151078,"Regular","HA NOI"
11501,"Regular","HO CHI MINH"
115101,"Regular","HO CHI MINH"
1151103,"Regular","HA NOI"
3952116,"Regular","BAC GIANG"
1150776,"Regular","HA NOI"
1150807,"Regular","KIEN GIANG"
11499,"Regular","HO CHI MINH"
3965511,"Regular","HA NOI"
3965518,"Regular","HA NOI"
3965524,"Regular","HA NOI"
3965554,"Regular","HA NOI"
3965563,"Regular","HO CHI MINH"
3965586,"Regular","HO CHI MINH"
3965591,"Regular","HO CHI MINH"
3965602,"Regular","HO CHI MINH"
3957074,"Regular","HO CHI MINH"
3957077,"Regular","HA NOI"
3917608,"Regular","NHA TRANG"
3917676,"Regular","No Info"
1160823,"Regular","HA NOI"
1160852,"Regular","HA NOI"
3965639,"Regular","HO CHI MINH"
3965645,"Regular","HO CHI MINH"
3965676,"Regular","HA NOI"
3965708,"Regular","HO CHI MINH"
3965710,"Regular","HO CHI MINH"
3965732,"Regular","HO CHI MINH"
3965736,"Regular","HO CHI MINH"
3965766,"Regular","HO CHI MINH"
3965770,"Regular","HO CHI MINH"
3965779,"Regular","HO CHI MINH"
1140839,"Regular","HA NOI"
1140854,"Regular","HO CHI MINH"
114083,"Regular","HA NOI"
1140926,"Regular","HO CHI MINH"
1147675,"Regular","HAI PHONG"
1147696,"Regular","HA NOI"
1147709,"Regular","HO CHI MINH"
396536,"Regular","QUANG TRI"
1152941,"Regular","THAI BINH"
1164162,"Regular","HA NOI"
1113558,"Regular","BINH THUAN"
111905,"Regular","HA NOI"
1119148,"Regular","HA NOI"
1171430,"Regular","THUA THIEN HUE"
1140293,"Regular","HO CHI MINH"
1119302,"Regular","QUANG BINH"
1119320,"Regular","HO CHI MINH"
1119329,"Regular","HAI PHONG"
1119335,"Regular","HA NOI"
1174702,"Regular","HA NOI"
1174714,"Regular","AN GIANG"
1162312,"Regular","HO CHI MINH"
1162322,"Regular","HO CHI MINH"
1162365,"Regular","HO CHI MINH"
1162371,"Regular","HOA BINH"
116230,"Regular","NGHE AN"
1162405,"Regular","HOA BINH"
1162406,"Regular","HOA BINH"
1162425,"Regular","HO CHI MINH"
1162435,"Regular","HOA BINH"
1168213,"Regular","HA NOI"
1168214,"Regular","HA NOI"
38618,"Regular","HA NOI"
3862810,"Regular","No Info"
3858996,"Regular","No Info"
3859009,"Regular","No Info"
3842758,"Regular","HA NOI"
3842775,"Regular","HA NOI"
3842791,"Regular","No Info"
3842807,"Regular","GIA LAI"
3842853,"Regular","HO CHI MINH"
3842867,"Regular","No Info"
3858609,"Regular","No Info"
3859010,"Regular","No Info"
3859030,"Regular","No Info"
3859044,"Regular","KIEN GIANG"
3859051,"Regular","HA NOI"
3859060,"Regular","HA NOI"
3859070,"Regular","No Info"
38581,"Regular","HA NOI"
3859114,"Regular","No Info"
29735,"Regular","QUANG NINH"
3908459,"Regular","HO CHI MINH"
3908473,"Regular","HO CHI MINH"
3912618,"Regular","HA NOI"
391254,"Regular","BINH THUAN"
3917761,"Regular","No Info"
3917767,"Regular","No Info"
3858665,"Regular","No Info"
3858669,"Regular","No Info"
1139819,"Regular","HA NOI"
1139832,"Regular","HA NOI"
1179819,"Regular","THUA THIEN HUE"
1179838,"Regular","AN GIANG"
1179842,"Regular","HA NOI"
1179855,"Regular","BINH THUAN"
1179858,"Regular","HA NOI"
1167177,"Regular","HOA BINH"
116710,"Regular","HO CHI MINH"
1114540,"Regular","BINH THUAN"
120939,"Regular","LONG AN"
1209533,"Regular","HA NOI"
1235645,"Regular","HO CHI MINH"
1235682,"Regular","HO CHI MINH"
123561,"Regular","HA NOI"
123570,"Regular","PHU THO"
1235812,"Regular","HA NOI"
1235819,"Regular","HA NOI"
1188489,"Regular","HA NOI"
1188497,"Regular","THANH HOA"
118847,"Regular","KIEN GIANG"
1188577,"Regular","HA NOI"
118851,"Regular","HAI PHONG"
1235846,"Regular","HA NOI"
1235855,"Regular","DA NANG"
1235899,"Regular","HA NOI"
1235915,"Regular","HO CHI MINH"
1209432,"Regular","HA NOI"
1209439,"Regular","HA NOI"
1209441,"Regular","HO CHI MINH"
1209560,"Regular","HO CHI MINH"
1209576,"Regular","HO CHI MINH"
1188671,"Regular","HA NOI"
1188700,"Regular","HA NOI"
1190348,"Regular","DA NANG"
2411669,"Regular","No Info"
1209578,"Regular","HO CHI MINH"
1209585,"Regular","HO CHI MINH"
1209592,"Regular","HO CHI MINH"
1209614,"Regular","HO CHI MINH"
1209616,"Regular","HO CHI MINH"
1209671,"Regular","HA NOI"
1209742,"Regular","HA NOI"
1209745,"Regular","DA NANG"
1209790,"Regular","HA NOI"
2377859,"Regular","HOA BINH"
2377883,"Regular","DONG THAP"
2377897,"Regular","BAC GIANG"
2377924,"Regular","QUANG NINH"
2377947,"Regular","VINH LONG"
2377997,"Regular","HA NOI"
2378029,"Regular","DONG NAI"
2378066,"Regular","HA NOI"
2378090,"Regular","HO CHI MINH"
1214590,"Regular","HA NOI"
1214605,"Regular","HA NOI"
243960,"Regular","HO CHI MINH"
2439755,"Regular","HA NOI"
2439788,"Regular","THAI BINH"
2439829,"Regular","HA NOI"
2439831,"Regular","DONG NAI"
2439842,"Regular","HA NOI"
1813075,"Regular","HA NOI"
1813121,"Regular","HA NOI"
1813245,"Regular","HA NOI"
1813315,"Regular","DA NANG"
244606,"Regular","HAI PHONG"
2446183,"Regular","HA NOI"
2318523,"Regular","HA NOI"
3912675,"Regular","HA NOI"
3912688,"Regular","THAI NGUYEN"
3924494,"Regular","No Info"
3924541,"Regular","BINH DUONG"
3924583,"Regular","BINH DUONG"
3936279,"Regular","HO CHI MINH"
39353,"Regular","HA NOI"
393622,"Regular","HO CHI MINH"
2336696,"Regular","HA NOI"
2336712,"Regular","HO CHI MINH"
2336719,"Regular","HA NOI"
2336765,"Regular","AN GIANG"
2336808,"Regular","HA NOI"
2336891,"Regular","THANH HOA"
2336896,"Regular","HA NOI"
2336920,"Regular","HAI PHONG"
2336922,"Regular","NGHE AN"
2336947,"Regular","HA NOI"
3936356,"Regular","No Info"
3936423,"Regular","BINH DUONG"
3936425,"Regular","No Info"
3936431,"Regular","No Info"
3936443,"Regular","QUANG NINH"
3936503,"Regular","BINH DUONG"
117561,"Regular","THUA THIEN HUE"
1175570,"Regular","HO CHI MINH"
11746,"Regular","HO CHI MINH"
1175681,"Regular","HA NOI"
1175721,"Regular","HA NOI"
1181705,"Regular","HA NOI"
1196539,"Regular","HO CHI MINH"
1196566,"Regular","HA NOI"
1196584,"Regular","DONG THAP"
119650,"Regular","HO CHI MINH"
1196708,"Regular","HA NOI"
1196724,"Regular","HO CHI MINH"
1196741,"Regular","HA NOI"
119670,"Regular","HAI PHONG"
1196932,"Regular","HO CHI MINH"
1196947,"Regular","HO CHI MINH"
1183927,"Regular","HA NOI"
1183929,"Regular","HA NOI"
1160281,"Regular","HA NOI"
1160334,"Regular","HA NOI"
1160399,"Regular","THUA THIEN HUE"
1160420,"Regular","KIEN GIANG"
1194842,"Regular","HO CHI MINH"
1194845,"Regular","HO CHI MINH"
1194929,"Regular","THANH HOA"
1194979,"Regular","HA NOI"
1194989,"Regular","HA NOI"
1194991,"Regular","HA NOI"
1195002,"Regular","HA NOI"
1146772,"Regular","HO CHI MINH"
2337683,"Regular","HAI PHONG"
1195011,"Regular","HA NOI"
1195027,"Regular","HA NOI"
1195031,"Regular","HA NOI"
1195047,"Regular","HA NOI"
2343349,"Regular","BINH DUONG"
2343357,"Regular","QUANG NINH"
2343401,"Regular","HO CHI MINH"
2343494,"Regular","HA NOI"
2343503,"Regular","HO CHI MINH"
2343532,"Regular","HA NOI"
2343571,"Regular","QUANG NINH"
2349870,"Regular","HA NOI"
1188940,"Regular","HO CHI MINH"
1188957,"Regular","HA NOI"
1188972,"Regular","HO CHI MINH"
1189030,"Regular","HO CHI MINH"
1189067,"Regular","HO CHI MINH"
1189153,"Regular","HA NOI"
1189165,"Regular","HA NOI"
1221752,"Regular","HO CHI MINH"
1205078,"Regular","HA NOI"
1205090,"Regular","THUA THIEN HUE"
1205093,"Regular","DA NANG"
1205118,"Regular","THUA THIEN HUE"
1220384,"Regular","HA NOI"
1220391,"Regular","HA NOI"
1220406,"Regular","HA NOI"
1228629,"Regular","HO CHI MINH"
1228640,"Regular","HO CHI MINH"
1228663,"Regular","HA NOI"
1220311,"Regular","HA NOI"
1220324,"Regular","HA NOI"
1220351,"Regular","HO CHI MINH"
1173877,"Regular","HOA BINH"
1173888,"Regular","HOA BINH"
1173894,"Regular","HOA BINH"
1173900,"Regular","VINH PHUC"
1173944,"Regular","HOA BINH"
1173952,"Regular","HO CHI MINH"
1218858,"Regular","HO CHI MINH"
1218866,"Regular","HA NOI"
1218877,"Regular","QUANG NINH"
1218895,"Regular","HO CHI MINH"
121881,"Regular","LONG AN"
1218933,"Regular","HO CHI MINH"
1218949,"Regular","HO CHI MINH"
1218952,"Regular","HO CHI MINH"
1218971,"Regular","HO CHI MINH"
1102074,"Regular","BINH THUAN"
1102075,"Regular","NGHE AN"
122037,"Regular","HA NOI"
1220520,"Regular","HA NOI"
1226305,"Regular","HO CHI MINH"
1226316,"Regular","HA NOI"
1226340,"Regular","HO CHI MINH"
1226354,"Regular","HO CHI MINH"
1187395,"Regular","HA NOI"
1187410,"Regular","HA NOI"
1187445,"Regular","HA NOI"
1076736,"Regular","HA NOI"
1076795,"Regular","HA NOI"
1179198,"Regular","HA NOI"
1179203,"Regular","HA NOI"
117914,"Regular","HO CHI MINH"
1179270,"Regular","HAI PHONG"
1076732,"Regular","HA NOI"
1228414,"Regular","HO CHI MINH"
1218682,"Regular","QUANG TRI"
1218728,"Regular","HO CHI MINH"
1218736,"Regular","HO CHI MINH"
1218764,"Regular","HO CHI MINH"
1218783,"Regular","HA NOI"
1218828,"Regular","HO CHI MINH"
1102082,"Regular","HO CHI MINH"
1102119,"Regular","HO CHI MINH"
1102154,"Regular","HA NOI"
1102155,"Regular","HA NOI"
11922,"Regular","HO CHI MINH"
1193207,"Regular","HO CHI MINH"
1232061,"Regular","HA NOI"
1232093,"Regular","HA NOI"
1238146,"Regular","HO CHI MINH"
1238177,"Regular","HA NOI"
1220462,"Regular","HA NOI"
1220521,"Regular","HA NOI"
1226304,"Regular","HO CHI MINH"
1226307,"Regular","HO CHI MINH"
1226314,"Regular","HO CHI MINH"
1226328,"Regular","HO CHI MINH"
1102182,"Regular","HA NOI"
110212,"Regular","HO CHI MINH"
1102310,"Regular","HOA BINH"
1102323,"Regular","HOA BINH"
1076744,"Regular","HA NOI"
1212040,"Regular","HA NOI"
1212074,"Regular","HA NOI"
121199,"Regular","BAC GIANG"
1212095,"Regular","HA NOI"
1212097,"Regular","HA NOI"
1790170,"Regular","HA NOI"
174750,"Regular","LONG AN"
1747627,"Regular","THANH HOA"
174756,"Regular","HO CHI MINH"
1249052,"Regular","HA NOI"
1249056,"Regular","HA NOI"
124898,"Regular","HO CHI MINH"
1249075,"Regular","THUA THIEN HUE"
1255027,"Regular","HO CHI MINH"
1255030,"Regular","HA NOI"
1231584,"Regular","HA NOI"
1187746,"Regular","HO CHI MINH"
1150754,"Regular","HA NOI"
1140094,"Regular","HO CHI MINH"
1140100,"Regular","HO CHI MINH"
1140140,"Regular","HO CHI MINH"
114008,"Regular","HO CHI MINH"
1140274,"Regular","HA NOI"
1140276,"Regular","HA NOI"
1140306,"Regular","HA NOI"
1140353,"Regular","HA NOI"
1140367,"Regular","HA NOI"
1140382,"Regular","HA NOI"
1140404,"Regular","HA NOI"
1140411,"Regular","HA NOI"
174305,"Regular","NAM DINH"
1743216,"Regular","THANH HOA"
1748476,"Regular","HO CHI MINH"
1748555,"Regular","HA NOI"
172286,"Regular","HAI PHONG"
1730797,"Regular","HA NOI"
1730807,"Regular","HA NOI"
1150284,"Regular","HA NOI"
1174597,"Regular","HO CHI MINH"
1174616,"Regular","HA NOI"
1174658,"Regular","HAI PHONG"
1174686,"Regular","HOA BINH"
1174695,"Regular","HA NOI"
1174730,"Regular","VINH PHUC"
1175040,"Regular","HO CHI MINH"
1175091,"Regular","HA NOI"
1199382,"Regular","HA NOI"
1199411,"Regular","HA NOI"
29417,"Regular","QUANG NINH"
117505,"Regular","HAI PHONG"
1175141,"Regular","HA NOI"
1175273,"Regular","HA NOI"
1194875,"Regular","HA NOI"
1190802,"Regular","HO CHI MINH"
1190836,"Regular","HO CHI MINH"
